# curve  peak  x  y
19 2010 733603 0.00083959111299956694
19 2010 733618 0.0010750000671875043
19 2010 733634 0.0013245642950848989
19 2010 733652 0.0015458061026020634
19 2010 733673 0.0017392875697409139
19 2010 733702 0.001837979508878517
19 2010 733737 0.0019715087536931637
19 2010 733767 0.0020435463516426172
19 2010 733805 0.0020650077099381302
19 2010 733841 0.0020468372515322977
19 2010 733885 0.0019558613112505411
19 2010 733932 0.0018274143719229047
19 2010 733967 0.00170541610701822
19 2010 734006 0.0015812590274941151
19 2010 734044 0.001455843779574239
19 2010 734091 0.0013432539391755615
19 2010 734138 0.0012280839277782132
19 2010 734190 0.0011076205463611351
19 2010 734250 0.001007008410770393
19 2010 734302 0.00090149396620264443
19 2010 734345 0.00080388574994430051
19 2010 734395 0.00071326541051123984
19 2010 734465 0.00058559964426798414
19 2010 734538 0.00049611866794413428
19 2010 734649 0.00039104102327294662
19 2010 734747 0.00027545466468000104
19 2010 734870 0.00018558467785341826
19 2010 735095 8.4947405543204336e-05
19 2010 735535 8.0985127473203066e-05
20 2010 733467 0.00013908760037801754
20 2010 733541 0.00024849153359005977
20 2010 733579 0.00034827727876572201
20 2010 733608 0.00045320582057391598
20 2010 733632 0.00054431685236954385
20 2010 733654 0.00063182780342583818
20 2010 733684 0.00069062116386915955
20 2010 733719 0.00073704526060825305
20 2010 733753 0.00079695050473531967
20 2010 733771 0.00083369297136770982
20 2010 733807 0.00083735972927866044
20 2010 733850 0.00081948344401425318
20 2010 733904 0.00077234087804578576
20 2010 733953 0.00074537583415927816
20 2010 733996 0.00070688479313426894
20 2010 734043 0.00068402271285056162
20 2010 734099 0.00064218279695539874
20 2010 734159 0.00059249231795452818
20 2010 734222 0.00056180619479793644
20 2010 734291 0.00051644273856985749
20 2010 734336 0.00047608111082402704
20 2010 734394 0.00045249581512968442
20 2010 734451 0.0003916561828226787
20 2010 734527 0.00035777963056515035
20 2010 734620 0.0003122697511731275
20 2010 734697 0.00027936949409288728
20 2010 734781 0.00023328254805817444
20 2010 734899 0.00018224162330228666
20 2010 735055 0.00014468058433783303
20 2010 735279 8.7748489649817302e-05
20 2010 735537 9.3807415163477291e-05
21 2010 733853 0.00011577124725535035
21 2010 733914 0.00022611076915346641
21 2010 733955 0.00032164353369674737
21 2010 733990 0.0004182015317427169
21 2010 734016 0.0005016826184703686
21 2010 734035 0.00059865075719481374
21 2010 734057 0.00068875005701149092
21 2010 734083 0.00076665370343363638
21 2010 734112 0.00080668909810854481
21 2010 734167 0.00080150671518767146
21 2010 734220 0.00077916344238872302
21 2010 734284 0.0007643423695479839
21 2010 734333 0.00074843565463235731
21 2010 734380 0.00072636290113320184
21 2010 734424 0.00070147431683726172
21 2010 734465 0.00069304485302565247
21 2010 734497 0.00067618662195756494
21 2010 734536 0.00062708992050793371
21 2010 734582 0.00063546643959814663
21 2010 734613 0.00058840257629255482
21 2010 734657 0.00053693446865933951
21 2010 734696 0.00049142490158196237
21 2010 734747 0.0004421310541360527
21 2010 734791 0.0003825496099876087
21 2010 734850 0.00032505980796266156
21 2010 734920 0.00026684422070582864
21 2010 734993 0.00021311824082446802
21 2010 735065 0.00015554772565162467
21 2010 735158 0.00010498922569585482
21 2010 735296 4.6260346622168618e-05
21 2010 735536 4.8395001764217793e-05
22 2010 733719 9.1669235250943e-05
22 2010 733772 0.00016473737626310914
22 2010 733818 0.00023234320705910294
22 2010 733848 0.00029313461812733205
22 2010 733882 0.00034298227241547064
22 2010 733911 0.00038414982499841303
22 2010 733946 0.00042870788855116295
22 2010 733981 0.00045839407499007257
22 2010 734007 0.00049377989826766865
22 2010 734028 0.00051871775880663734
22 2010 734057 0.00051912485695880973
22 2010 734092 0.00050514362496116713
22 2010 734133 0.00048226167370026771
22 2010 734172 0.00047345057430337226
22 2010 734205 0.00046450545976312654
22 2010 734235 0.00045150269981174469
22 2010 734269 0.00043910561576954345
22 2010 734300 0.00041595515387211402
22 2010 734340 0.00040177564771393955
22 2010 734382 0.00038214777558945101
22 2010 734430 0.0003485132836096032
22 2010 734476 0.00030903739491684528
22 2010 734525 0.00027269214290347247
22 2010 734568 0.00024331474578148519
22 2010 734630 0.00019729057249448766
22 2010 734716 0.00016589718610134554
