# curve  peak  x  y
5 2015 1991 0.00076723889901217997
5 2015 1992 0.0010386912490262267
5 2015 1993 0.0010911074740861974
5 2015 1994 0.0013259822737106564
5 2015 1995 0.0013069454817027631
5 2015 1996 0.0015510746731664084
5 2015 1997 0.0015000750037501877
5 2015 1998 0.0018185850521179863
5 2015 1999 0.0020010405410813628
5 2015 2000 0.0025662646185430956
5 2015 2001 0.0032268907563025202
5 2015 2002 0.0031553472413687472
5 2015 2003 0.003317078702653662
5 2015 2004 0.0033219963616230343
5 2015 2005 0.0034496451084528729
5 2015 2006 0.0035855559925050337
5 2015 2007 0.0037089560379622577
5 2015 2008 0.0037145242070116893
5 2015 2009 0.0038374218954051395
5 2015 2010 0.0039968334266571384
5 2015 2011 0.0041253500870486737
5 2015 2012 0.0047703344824373412
5 2015 2013 0.0051795195485092663
5 2015 2014 0.0054211367267747029
5 2015 2015 0.0055080276573303694
6 2015 1990 0.00010643959552953698
6 2015 1991 0.00038361944950608998
6 2015 1992 0.00034623041634207561
6 2015 1993 0.00038968124074507059
6 2015 1995 0.0004356484939009211
6 2015 1996 0.00055395524041657431
6 2015 1997 0.0006000300015000749
6 2015 1998 0.0007984031936127743
6 2015 1999 0.00076039540561091776
6 2015 2000 0.00098984492429519347
6 2015 2001 0.00097478991596638628
6 2015 2003 0.00090723520072578771
6 2015 2004 0.0010282369690737952
6 2015 2005 0.0011912443539981131
6 2015 2006 0.0015267528742279497
6 2015 2007 0.0017017562997709169
6 2015 2008 0.0018155258764607687
6 2015 2009 0.0021497599099913611
6 2015 2010 0.0023363132590604532
6 2015 2011 0.0024600711528271896
6 2015 2012 0.0031678002422435465
6 2015 2013 0.0037129172390747422
6 2015 2014 0.0049836414821578037
6 2015 2015 0.0057033477870229304
7 2015 1985 0.00054955119985345303
7 2015 1986 0.00082549116724451048
7 2015 1988 0.00039159378671191738
7 2015 1990 0.00010643959552953698
7 2015 1991 0
7 2015 1993 0.00023380874444704249
7 2015 1994 0.00041873124432968093
7 2015 1995 0.00074682598954443642
7 2015 1996 0.00088632838466651872
7 2015 1997 0.0012500625031251558
7 2015 1998 0.0013750277223331117
7 2015 1999 0.0016008324328650901
7 2015 2000 0.0019796898485903869
7 2015 2001 0.0026890756302521013
7 2015 2002 0.0028796372882394384
7 2015 2003 0.0029768655023814927
7 2015 2004 0.0031374410081995291
7 2015 2005 0.0031021988385367544
7 2015 2006 0.0030072405098429296
7 2015 2007 0.0028362604996181942
7 2015 2008 0.0028797996661101867
7 2015 2009 0.0029534084744741104
7 2015 2010 0.0031858817169006168
7 2015 2011 0.0032548633714328951
7 2015 2012 0.0038199944097642782
7 2015 2013 0.0049010507555786592
7 2015 2014 0.0061629764893859837
7 2015 2015 0.0074416969412867684
8 2015 1999 0.00016008324328650899
8 2015 2000 0.00032994830809839786
8 2015 2001 0.00030252100840336138
8 2015 2002 0.00036761327083907722
8 2015 2003 0.00036856430029485153
8 2015 2004 0.00031638060586886029
8 2015 2005 0.0007197101305405271
8 2015 2006 0.00076337643711397443
8 2015 2007 0.00089451292680266161
8 2015 2008 0.0010434056761268783
8 2015 2009 0.0012858377031724029
8 2015 2010 0.0017956787858894397
