# curve  peak  x  y
7 1986 1984 0.00080050317342329497
7 1986 1985 0.00085826595945551632
7 1986 1986 0.0009881880645410332
7 1986 1987 0.00097003963304786393
7 1986 1988 0.00093254585017096651
7 1986 1989 0.00092972197952371355
7 1986 1990 0.00088700735812922114
7 1986 1991 0.00088447966152695873
7 1986 1992 0.00092733655693184001
7 1986 1993 0.00085762648109836449
7 1986 1994 0.00085460660528201976
7 1986 1995 0.00078600038985619271
7 1986 1996 0.00076695456080404234
7 1986 1997 0.00076775028133315229
7 1986 1998 0.00078941888115613423
7 1986 1999 0.00075872193514498615
7 1986 2000 0.0007756825591717191
7 1986 2001 0.00077658556089084396
7 1986 2002 0.00073604813611888309
7 1986 2003 0.00071971078902855617
7 1986 2004 0.00065386764245412357
7 1986 2005 0.0006766190835251866
7 1986 2006 0.00066158910475698843
7 1986 2007 0.00066895586926109599
7 1986 2008 0.00067037267396412997
7 1986 2009 0.00062734244363720285
7 1986 2010 0.00060341729411712494
7 1986 2011 0.0005867535549098149
7 1986 2012 0.00059644341428832098
7 1986 2013 0.00057701919178702182
7 1986 2014 0.00054816805771679133
7 1986 2015 0.00054266183783028415
8 1986 1968 0.00019996000799840031
8 1986 1969 0.00033030553261767135
8 1986 1970 0.00053361792956243322
8 1986 1971 0.00057497700091996328
8 1986 1972 0.00078492935635792772
8 1986 1973 0.00091804373226506402
8 1986 1974 0.00086849533183759164
8 1986 1976 0.00097181729834791043
8 1986 1977 0.0011219147344801797
8 1986 1978 0.0010240445664195311
8 1986 1979 0.00086033839977057644
8 1986 1980 0.00097650097650097724
8 1986 1981 0.0011665046521316478
8 1986 1982 0.0010815062432405851
8 1986 1983 0.001511487303506651
8 1986 1984 0.0024586883183715484
8 1986 1985 0.0030039308580943076
8 1986 1986 0.0035821817339612427
8 1986 1987 0.0032842770433191976
8 1986 1988 0.0032576935032639087
8 1986 1989 0.0032372247238837762
8 1986 1990 0.0030037294627557679
8 1986 1991 0.0026534389845808762
8 1986 1992 0.0023845797178247349
8 1986 1993 0.0016400225691179243
8 1986 1994 0.0012060980316480133
8 1986 1995 0.001150704570749464
8 1986 1996 0.001024513928238234
8 1986 1997 0.00095705856988104882
8 1986 1998 0.00085722172984439154
8 1986 1999 0.0007632114140511681
8 1986 2000 0.0006761297173528899
8 1986 2001 0.00060742831000373115
8 1986 2002 0.0005359573806690901
8 1986 2003 0.00052402905376272568
8 1986 2004 0.00048502857984859815
8 1986 2005 0.00049026213255426443
8 1986 2006 0.00048140020224187591
8 1986 2007 0.00043240493450336787
8 1986 2008 0.00039689934487406597
8 1986 2009 0.0003828634031021183
8 1986 2010 0.0003660435791519312
8 1986 2011 0.00035463126945099038
8 1986 2012 0.00036296022720036514
8 1986 2013 0.00038396444360549314
8 1986 2014 0.00039786391285896033
8 1986 2015 0.00037963038440487484
9 1986 1967 0.00048484848484848484
9 1986 1968 0.00059988002399520091
9 1986 1969 0.00082576383154417832
9 1986 1970 0.00040021344717182492
9 1986 1972 0.0012755102040816323
9 1986 1973 0.001418794858955099
9 1986 1974 0.001302742997756387
9 1986 1975 0.0013678189505098234
9 1986 1976 0.001133786848072563
9 1986 1977 0.0011219147344801797
9 1986 1978 0.00069635030516528029
9 1986 1980 0.0010710010710010716
9 1986 1981 0.00097208721010970736
